"행정구역(시군구)별","성별","국적(지역)별","항목","단위","2022 년","2021 년","2020 년","2019 년",
"광주광역시","계","기니비사우","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"광주광역시","계","소말리아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","1","0",
"광주광역시","계","키프로스","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"광주광역시","계","룩셈부르크","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"광주광역시","계","남수단공화국","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"광주광역시","계","차드","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"광주광역시","계","에스와티니","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"광주광역시","계","에리트레아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"광주광역시","계","아이슬란드","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"광주광역시","계","보스니아-헤르체고비나","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"광주광역시","계","세인트크리스토퍼네비스","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"광주광역시","계","모리타니","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"광주광역시","계","솔로몬군도","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"광주광역시","계","북마케도니아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"광주광역시","계","중앙아프리카공화국","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"광주광역시","계","몰타","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"광주광역시","계","적도기니","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"광주광역시","계","바하마","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"광주광역시","계","몬테네그로","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","1",
"광주광역시","계","코소보","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"광주광역시","계","바누아투","지역, 국적 및 성별 등록외국인 현황[명]","명","1","1","1","1",
"광주광역시","계","레소토","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"광주광역시","계","니제르","지역, 국적 및 성별 등록외국인 현황[명]","명","1","1","1","0",
"광주광역시","계","몰디브","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"광주광역시","계","팔라우","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"광주광역시","계","파푸아뉴기니","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"광주광역시","계","코모로","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"광주광역시","계","벨리즈","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"광주광역시","계","도미니카연방","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"광주광역시","계","나미비아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"광주광역시","계","그레나다","지역, 국적 및 성별 등록외국인 현황[명]","명","0","","","0",
"광주광역시","계","통가","지역, 국적 및 성별 등록외국인 현황[명]","명","","0","0","0",
"광주광역시","계","수리남","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"광주광역시","계","바베이도스","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"광주광역시","계","나우루","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"광주광역시","계","지부티","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"광주광역시","계","앤티카바부다","지역, 국적 및 성별 등록외국인 현황[명]","명","0","","","0",
"광주광역시","계","안도라","지역, 국적 및 성별 등록외국인 현황[명]","명","","0","","0",
"광주광역시","계","세인트루시아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"광주광역시","계","세이셸","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"광주광역시","계","가이아나","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"광주광역시","계","교황청","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","","",
"광주광역시","계","영국외지시민","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","","",
"광주광역시","계","영국속령지시민","지역, 국적 및 성별 등록외국인 현황[명]","명","","0","","",
"광주광역시","계","홍콩거주난민","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","",
"광주광역시","계","투발루","지역, 국적 및 성별 등록외국인 현황[명]","명","","","0","",
"광주광역시","계","사모아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","","","",
"광주광역시","계","마샬군도","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","","",
"광주광역시","계","세인트빈센트그레나딘","지역, 국적 및 성별 등록외국인 현황[명]","명","0","","","",
"광주광역시","계","기타","지역, 국적 및 성별 등록외국인 현황[명]","명","","","7","",
"광주광역시","남자","계","지역, 국적 및 성별 등록외국인 현황[명]","명","12483","11163","11508","13020",
"광주광역시","남자","한국계중국인","지역, 국적 및 성별 등록외국인 현황[명]","명","520","556","664","789",
"광주광역시","남자","중국","지역, 국적 및 성별 등록외국인 현황[명]","명","1643","1581","1531","1958",
"광주광역시","남자","베트남","지역, 국적 및 성별 등록외국인 현황[명]","명","2832","2465","2322","2325",
"광주광역시","남자","우즈베키스탄","지역, 국적 및 성별 등록외국인 현황[명]","명","1192","1158","1427","1715",
"광주광역시","남자","필리핀","지역, 국적 및 성별 등록외국인 현황[명]","명","471","413","453","517",
"광주광역시","남자","캄보디아","지역, 국적 및 성별 등록외국인 현황[명]","명","951","866","781","859",
"광주광역시","남자","네팔","지역, 국적 및 성별 등록외국인 현황[명]","명","358","292","336","358",
"광주광역시","남자","인도네시아","지역, 국적 및 성별 등록외국인 현황[명]","명","496","365","444","526",
"광주광역시","남자","타이(태국)","지역, 국적 및 성별 등록외국인 현황[명]","명","310","249","240","256",
"광주광역시","남자","미얀마","지역, 국적 및 성별 등록외국인 현황[명]","명","471","355","336","392",
"광주광역시","남자","미국","지역, 국적 및 성별 등록외국인 현황[명]","명","169","169","174","196",
"광주광역시","남자","몽골","지역, 국적 및 성별 등록외국인 현황[명]","명","250","221","232","244",
"광주광역시","남자","일본","지역, 국적 및 성별 등록외국인 현황[명]","명","26","26","26","34",
"광주광역시","남자","스리랑카","지역, 국적 및 성별 등록외국인 현황[명]","명","379","326","344","370",
"광주광역시","남자","타이완(대만)","지역, 국적 및 성별 등록외국인 현황[명]","명","112","123","132","143",
"광주광역시","남자","카자흐스탄","지역, 국적 및 성별 등록외국인 현황[명]","명","550","420","475","583",
"광주광역시","남자","방글라데시","지역, 국적 및 성별 등록외국인 현황[명]","명","101","97","102","115",
"광주광역시","남자","러시아(연방)","지역, 국적 및 성별 등록외국인 현황[명]","명","216","200","212","254",
"광주광역시","남자","파키스탄","지역, 국적 및 성별 등록외국인 현황[명]","명","244","222","236","249",
"광주광역시","남자","인도","지역, 국적 및 성별 등록외국인 현황[명]","명","270","247","241","239",
"광주광역시","남자","키르기즈","지역, 국적 및 성별 등록외국인 현황[명]","명","99","90","101","134",
"광주광역시","남자","영국","지역, 국적 및 성별 등록외국인 현황[명]","명","53","52","45","48",
"광주광역시","남자","캐나다","지역, 국적 및 성별 등록외국인 현황[명]","명","46","54","56","72",
"광주광역시","남자","말레이시아","지역, 국적 및 성별 등록외국인 현황[명]","명","37","36","44","38",
"광주광역시","남자","프랑스","지역, 국적 및 성별 등록외국인 현황[명]","명","16","18","14","12",
"광주광역시","남자","우크라이나","지역, 국적 및 성별 등록외국인 현황[명]","명","103","76","117","129",
"광주광역시","남자","이집트","지역, 국적 및 성별 등록외국인 현황[명]","명","19","26","9","18",
"광주광역시","남자","남아프리카공화국","지역, 국적 및 성별 등록외국인 현황[명]","명","29","27","24","20",
"광주광역시","남자","나이지리아","지역, 국적 및 성별 등록외국인 현황[명]","명","53","49","48","38",
"광주광역시","남자","독일","지역, 국적 및 성별 등록외국인 현황[명]","명","17","9","11","10",
"광주광역시","남자","티모르민주공화국(동티모르)","지역, 국적 및 성별 등록외국인 현황[명]","명","44","38","35","40",
"광주광역시","남자","홍콩","지역, 국적 및 성별 등록외국인 현황[명]","명","2","3","3","3",
"광주광역시","남자","오스트레일리아","지역, 국적 및 성별 등록외국인 현황[명]","명","13","13","15","16",
"광주광역시","남자","시리아","지역, 국적 및 성별 등록외국인 현황[명]","명","32","28","25","34",
"광주광역시","남자","튀르키예","지역, 국적 및 성별 등록외국인 현황[명]","명","69","22","17","19",
"광주광역시","남자","한국계러시아인","지역, 국적 및 성별 등록외국인 현황[명]","명","28","20","12","14",
"광주광역시","남자","가나","지역, 국적 및 성별 등록외국인 현황[명]","명","16","18","14","15",
"광주광역시","남자","모로코","지역, 국적 및 성별 등록외국인 현황[명]","명","5","6","3","3",
"광주광역시","남자","이란","지역, 국적 및 성별 등록외국인 현황[명]","명","22","15","8","7",
"광주광역시","남자","예멘공화국","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","3",
"광주광역시","남자","라오스","지역, 국적 및 성별 등록외국인 현황[명]","명","9","4","3","6",
"광주광역시","남자","사우디아라비아","지역, 국적 및 성별 등록외국인 현황[명]","명","5","8","2","0",
